Timestamp,Level,Source,Message,EventTemplate,Parameters,EventID
2016-09-29 02:04:22,Info,CBS,Session: 30546354_3186634446 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3186634446",24
2016-09-29 02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2972100~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2972100,31,bf3856ad,364,35,64,6,1,1,0,112,112",29
2016-09-29 02:04:22,Info,CBS,Session: 30546354_3187144475 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3187144475",24
2016-09-29 02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2966583~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2966583,31,bf3856ad,364,35,64,6,1,1,2,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3188034526 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3188034526",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2685811~31bf3856ad364e35~amd64~~6.1.1.11, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2685811,31,bf3856ad,364,35,64,6,1,1,11,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3188974579 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3188974579",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3110329~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3110329,31,bf3856ad,364,35,64,6,1,1,1,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3189744623 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3189744623",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2545698~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2545698,31,bf3856ad,364,35,64,6,1,1,3,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3189934634 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3189934634",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3124280~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3124280,31,bf3856ad,364,35,64,6,1,1,1,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3190064642 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3190064642",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17388, ApplicableState: 112, CurrentState:0","Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","31,bf3856ad,364,35,64,6,3,9600,17388,112,0",31
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3190364659 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3190364659",24
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3190684677 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3190684677",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2676562~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2676562,31,bf3856ad,364,35,64,6,1,1,3,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3190944692 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3190944692",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2970228~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2970228,31,bf3856ad,364,35,64,6,1,1,2,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3191224708 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3191224708",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2512715~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2512715,31,bf3856ad,364,35,64,6,1,1,1,0,0",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3191744738 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3191744738",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2965788~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2965788,31,bf3856ad,364,35,64,6,1,1,1,80,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3191924748 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3191924748",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3030377~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3030377,31,bf3856ad,364,35,64,6,1,1,2,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3192394775 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3192394775",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3021917~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3021917,31,bf3856ad,364,35,64,6,1,1,3,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3192854801 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3192854801",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2853952~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2853952,31,bf3856ad,364,35,64,6,1,1,2,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3193054813 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3193054813",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2706045~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2706045,31,bf3856ad,364,35,64,6,1,1,0,80,0",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3193214822 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3193214822",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2510531~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2510531,31,bf3856ad,364,35,64,6,1,1,0,80,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3193364831 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3193364831",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2847927~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2847927,31,bf3856ad,364,35,64,6,1,1,1,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3193904861 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3193904861",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2604115~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2604115,31,bf3856ad,364,35,64,6,1,1,3,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3194774911 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3194774911",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3013531~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3013531,31,bf3856ad,364,35,64,6,1,2,0,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3195614959 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3195614959",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2893519~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2893519,31,bf3856ad,364,35,64,6,1,1,0,112,112",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3196675020 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3196675020",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2703157~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2703157,31,bf3856ad,364,35,64,6,1,1,0,80,0",29
2016-09-29 02:04:23,Info,CBS,Session: 30546354_3197115045 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3197115045",24
2016-09-29 02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3133977~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3133977,31,bf3856ad,364,35,64,6,1,1,2,112,112",29
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3198015097 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3198015097",24
2016-09-29 02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109094~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3109094,31,bf3856ad,364,35,64,6,1,1,1,112,112",29
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3198305113 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3198305113",24
2016-09-29 02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2506212,31,bf3856ad,364,35,64,6,1,1,2,112,112",29
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3198345115 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3198345115",24
2016-09-29 02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3076949,31,bf3856ad,364,35,64,6,1,1,0,112,112",29
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3198805142 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3198805142",24
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3200035212 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3200035212",24
2016-09-29 02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2871997,31,bf3856ad,364,35,64,6,1,2,5,112,112",29
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3202615360 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3202615360",24
2016-09-29 02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3164035~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3164035,31,bf3856ad,364,35,64,6,1,1,1,112,112",29
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3203065385 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3203065385",24
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3203755425 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3203755425",24
2016-09-29 02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2574819,31,bf3856ad,364,35,64,6,1,2,0,112,112",29
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3204535469 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3204535469",24
2016-09-29 02:04:24,Info,CBS,"Read out cached package applicability for package: Microsoft-Windows-RDP-WinIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16398, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Microsoft-Windows-RDP-WinIP-Package-TopLevel~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","31,bf3856ad,364,35,64,7,1,7601,16398,112,112",33
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3204965494 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3204965494",24
2016-09-29 02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2843630,31,bf3856ad,364,35,64,6,1,3,1,112,112",29
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3205955551 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3205955551",24
2016-09-29 02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2862330,31,bf3856ad,364,35,64,6,1,2,0,112,112",29
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3206305571 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3206305571",24
2016-09-29 02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2834140~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:0","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2834140,31,bf3856ad,364,35,64,6,1,2,0,112,0",29
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3206335572 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3206335572",24
2016-09-29 02:04:24,Info,CBS,Session: 30546354_3207045613 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3207045613",24
2016-09-29 02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2726535,31,bf3856ad,364,35,64,6,1,1,1,112,112",29
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3208475695 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3208475695",24
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3208835715 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3208835715",24
2016-09-29 02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3046269,31,bf3856ad,364,35,64,6,1,1,0,112,112",29
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3209665763 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3209665763",24
2016-09-29 02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3139398,31,bf3856ad,364,35,64,6,1,1,1,112,112",29
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3209785770 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3209785770",24
2016-09-29 02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2719857,31,bf3856ad,364,35,64,6,1,1,2,112,112",29
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3209865774 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3209865774",24
2016-09-29 02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2603229,31,bf3856ad,364,35,64,6,1,1,0,112,112",29
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3214976067 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3214976067",24
2016-09-29 02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3109560,31,bf3856ad,364,35,64,6,1,1,1,112,112",29
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3215266083 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3215266083",24
2016-09-29 02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2807986,31,bf3856ad,364,35,64,6,1,1,2,112,112",29
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3215406091 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3215406091",24
2016-09-29 02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3135983,31,bf3856ad,364,35,64,6,1,1,0,112,112",29
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3215566100 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3215566100",24
2016-09-29 02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2667402,31,bf3856ad,364,35,64,6,1,2,0,112,112",29
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3215916120 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3215916120",24
2016-09-29 02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2791765,31,bf3856ad,364,35,64,6,1,1,2,112,112",29
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3216576158 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3216576158",24
2016-09-29 02:04:25,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.18080, ApplicableState: 112, CurrentState:0","Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","31,bf3856ad,364,35,64,6,3,9600,18080,112,0",31
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3217166192 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3217166192",24
2016-09-29 02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3139940~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B3139940,31,bf3856ad,364,35,64,6,1,1,0,80,112",29
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3217316200 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3217316200",24
2016-09-29 02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2719033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0","Read out cached package applicability for package: Package_for_KB<*>~<*>bf<*>ad<*>e<*>~amd<*>~~<*>.<*>.<*>.<*>, ApplicableState: <*>, CurrentState:<*>","B2719033,31,bf3856ad,364,35,64,6,1,1,0,80,0",29
2016-09-29 02:04:25,Info,CBS,Session: 30546354_3217556214 initialized by client WindowsUpdateAgent.,Session: <*>_<*> initialized by client WindowsUpdateAgent.,"30546354,3217556214",24
